url,status,redirect_chain,final_url,canonical,canonical_is_self,meta_robots,title,title_len,description,description_len,og_url,og_title,h1_count,h1,word_count,outbound_links,inbound_links,jsonld_blocks,found_by_link_crawl,error
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,True,,Economies of Scale Questions — AQA A-Level Economics | Economics Academy,72,"Eight free multiple-choice questions on economies and diseconomies of scale for AQA A-Level Economics: internal, external, MES and the LRAC curve.",146,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-5-economies-and-diseconomies-of-scale.html,Economies of Scale Questions — AQA A-Level Economics | Economics Academy,1,1.4.5 Economies and Diseconomies of Scale — Practice Questions,1982,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,True,,Total and Marginal Revenue Questions — AQA A-Level Economics | Economics Academy,80,"Nine free multiple-choice questions on total, average and marginal revenue for AQA A-Level Economics, with calculations and full worked answers.",144,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-6-marginal-average-and-total-revenue.html,Total and Marginal Revenue Questions — AQA A-Level Economics | Economics Academy,1,"1.4.6 Marginal, Average and Total Revenue — Practice Questions",2226,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-7-profit.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-7-profit.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-7-profit.html,True,,Normal and Supernormal Profit Questions — AQA A-Level Economics | Economics Academy,83,"Eight free multiple-choice questions on profit for AQA A-Level Economics: normal and supernormal profit, losses, profit maximisation and worked answers.",152,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-7-profit.html,Normal and Supernormal Profit Questions — AQA A-Level Economics | Economics Academy,1,1.4.7 Profit — Practice Questions,1931,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-8-technological-change.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-8-technological-change.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-8-technological-change.html,True,,Invention and Innovation Questions — AQA A-Level Economics | Economics Academy,78,"Five free multiple-choice questions on technological change for AQA A-Level Economics: invention, innovation, productivity and costs, with worked answers.",154,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-4-8-technological-change.html,Invention and Innovation Questions — AQA A-Level Economics | Economics Academy,1,1.4.8 Technological Change — Practice Questions,1159,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-1-market-structures.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-1-market-structures.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-1-market-structures.html,True,,Market Structures Questions — AQA A-Level Economics | Economics Academy,71,Seven free multiple-choice questions on market structures for AQA A-Level Economics: the spectrum of competition and the characteristics that define it.,152,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-1-market-structures.html,Market Structures Questions — AQA A-Level Economics | Economics Academy,1,1.5.1 Market Structures — Practice Questions,1562,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,True,,Types of Efficiency Questions — AQA A-Level Economics | Economics Academy,73,"Eight free multiple-choice questions on efficiency for AQA A-Level Economics: allocative, productive, dynamic and X-inefficiency across market structures.",154,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-10-market-structure-efficiency-resource-allocation.html,Types of Efficiency Questions — AQA A-Level Economics | Economics Academy,1,1.5.10 Market Structure and Efficiency — Practice Questions,1868,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,True,,Consumer and Producer Surplus Questions — AQA A-Level Economics | Economics Academy,83,"Eight free multiple-choice questions on consumer and producer surplus for AQA A-Level Economics, with calculations, diagrams to sketch and worked answers.",154,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-11-consumer-and-producer-surplus.html,Consumer and Producer Surplus Questions — AQA A-Level Economics | Economics Academy,1,1.5.11 Consumer and Producer Surplus — Practice Questions,2063,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,True,,Objectives of Firms Questions — AQA A-Level Economics | Economics Academy,73,"Seven free multiple-choice questions on the objectives of firms for AQA A-Level Economics: profit and revenue maximisation, satisficing and principal-agent.",156,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-2-the-objectives-of-firms.html,Objectives of Firms Questions — AQA A-Level Economics | Economics Academy,1,1.5.2 The Objectives of Firms — Practice Questions,1537,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html,True,,Perfect Competition Questions — AQA A-Level Economics | Economics Academy,73,"Nine free multiple-choice questions on perfect competition for AQA A-Level Economics: characteristics, short-run and long-run equilibrium and efficiency.",153,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-3-perfect-competition.html,Perfect Competition Questions — AQA A-Level Economics | Economics Academy,1,1.5.3 Perfect Competition — Practice Questions,2078,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html,True,,Monopolistic Competition Questions — AQA A-Level Economics | Economics Academy,78,"Seven free multiple-choice questions on monopolistic competition for AQA A-Level Economics: characteristics, long-run equilibrium and efficiency.",145,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-4-monopolistic-competition.html,Monopolistic Competition Questions — AQA A-Level Economics | Economics Academy,1,1.5.4 Monopolistic Competition — Practice Questions,1621,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-5-oligopoly.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-5-oligopoly.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-5-oligopoly.html,True,,Oligopoly and Concentration Ratio Questions — AQA A-Level Economics | Economics Academy,87,"Nine free multiple-choice questions on oligopoly for AQA A-Level Economics: interdependence, concentration ratios, collusion and game theory.",141,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-5-oligopoly.html,Oligopoly and Concentration Ratio Questions — AQA A-Level Economics | Economics Academy,1,1.5.5 Oligopoly — Practice Questions,2009,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,True,,Monopoly Questions — AQA A-Level Economics | Economics Academy,62,"Nine free multiple-choice questions on monopoly for AQA A-Level Economics: barriers to entry, natural monopoly and the costs and benefits of monopoly power.",156,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-6-monopoly-and-monopoly-power.html,Monopoly Questions — AQA A-Level Economics | Economics Academy,1,1.5.6 Monopoly and Monopoly Power — Practice Questions,2219,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,True,,Price Discrimination Questions — AQA A-Level Economics | Economics Academy,74,"Eight free multiple-choice questions on price discrimination for AQA A-Level Economics: the three degrees, the conditions required and who gains and loses.",155,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-7-price-discrimination.html,Price Discrimination Questions — AQA A-Level Economics | Economics Academy,1,1.5.7 Price Discrimination — Practice Questions,1969,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,True,,Creative Destruction Questions — AQA A-Level Economics | Economics Academy,74,Six free multiple-choice questions on the dynamics of competition for AQA A-Level Economics: the benefits of competition and creative destruction.,146,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-8-the-dynamics-of-competition-and-competitive-market-processes.html,Creative Destruction Questions — AQA A-Level Economics | Economics Academy,1,1.5.8 The Dynamics of Competition — Practice Questions,1338,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,True,,Contestable Markets Questions — AQA A-Level Economics | Economics Academy,73,"Eight free multiple-choice questions on contestable markets for AQA A-Level Economics: sunk costs, hit-and-run entry and how contestability differs from competition.",165,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-5-9-contestable-and-non-contestable-markets.html,Contestable Markets Questions — AQA A-Level Economics | Economics Academy,1,1.5.9 Contestable Markets — Practice Questions,1887,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,True,,Marginal Revenue Product Questions — AQA A-Level Economics | Economics Academy,78,"Nine free multiple-choice questions on the demand for labour for AQA A-Level Economics: marginal revenue product, derived demand and shifts in labour demand.",157,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-1-the-demand-for-labour-marginal-productivity-theory.html,Marginal Revenue Product Questions — AQA A-Level Economics | Economics Academy,1,1.6.1 The Demand for Labour — Practice Questions,2055,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,True,,Supply of Labour Questions — AQA A-Level Economics | Economics Academy,70,"Seven free multiple-choice questions on the supply of labour for AQA A-Level Economics: the backward-bending curve, immobility and labour market failure.",153,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-2-influence-upon-the-supply-of-labour-to-different-markets.html,Supply of Labour Questions — AQA A-Level Economics | Economics Academy,1,1.6.2 The Supply of Labour — Practice Questions,1552,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,True,,Competitive Labour Market Questions — AQA A-Level Economics | Economics Academy,79,"Eight free multiple-choice questions on wage determination in competitive labour markets for AQA A-Level Economics, with worked answers and diagrams to sketch.",159,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-3-wage-determination-perfectly-competitive-labour-markets.html,Competitive Labour Market Questions — AQA A-Level Economics | Economics Academy,1,1.6.3 Wages in Competitive Labour Markets — Practice Questions,1838,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,True,,Monopsony Labour Market Questions — AQA A-Level Economics | Economics Academy,77,"Eight free multiple-choice questions on imperfectly competitive labour markets for AQA A-Level Economics: monopsony, trade unions and bilateral monopoly.",153,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-4-wage-determination-imperfectly-competitive-labour-markets.html,Monopsony Labour Market Questions — AQA A-Level Economics | Economics Academy,1,1.6.4 Wages in Imperfect Labour Markets — Practice Questions,1768,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,True,,Trade Union Questions — AQA A-Level Economics | Economics Academy,65,"Seven free multiple-choice questions on trade unions for AQA A-Level Economics: union density, collective bargaining and the effect on wages and employment.",156,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-5-the-influence-of-trade-unions-in-determining-wages-and-levels-of-employment.html,Trade Union Questions — AQA A-Level Economics | Economics Academy,1,1.6.5 Trade Unions — Practice Questions,1466,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,True,,National Minimum Wage Questions — AQA A-Level Economics | Economics Academy,75,"Eight free multiple-choice questions on the national minimum wage for AQA A-Level Economics: real wage unemployment, elasticity and monopsony, with worked answers.",163,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-6-the-national-minimum-wage.html,National Minimum Wage Questions — AQA A-Level Economics | Economics Academy,1,1.6.6 The National Minimum Wage — Practice Questions,1800,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,True,,Labour Market Discrimination Questions — AQA A-Level Economics | Economics Academy,82,Six free multiple-choice questions on discrimination in the labour market for AQA A-Level Economics: the conditions required and the consequences for wages.,156,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-6-7-discrimination-in-the-labour-market.html,Labour Market Discrimination Questions — AQA A-Level Economics | Economics Academy,1,1.6.7 Labour Market Discrimination — Practice Questions,1370,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,True,,Lorenz Curve and Gini Coefficient Questions — AQA A-Level Economics | Economics Academy,87,"Eight free multiple-choice questions on the distribution of income and wealth for AQA A-Level Economics: Lorenz curves, the Gini coefficient and inequality.",156,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-1-the-distribution-of-income-and-wealth.html,Lorenz Curve and Gini Coefficient Questions — AQA A-Level Economics | Economics Academy,1,1.7.1 Distribution of Income and Wealth — Practice Questions,1774,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,True,,Absolute and Relative Poverty Questions — AQA A-Level Economics | Economics Academy,83,"Seven free multiple-choice questions on poverty for AQA A-Level Economics: absolute and relative poverty, the poverty trap and the consequences of poverty.",155,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-2-the-problem-of-poverty.html,Absolute and Relative Poverty Questions — AQA A-Level Economics | Economics Academy,1,1.7.2 The Problem of Poverty — Practice Questions,1501,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,True,,Policies to Reduce Poverty Questions — AQA A-Level Economics | Economics Academy,80,"Seven free multiple-choice questions on government policies to reduce poverty and inequality for AQA A-Level Economics, with full worked answers.",145,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-7-3-government-policies-poverty-income-distribution.html,Policies to Reduce Poverty Questions — AQA A-Level Economics | Economics Academy,1,1.7.3 Policies on Poverty and Inequality — Practice Questions,1585,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,True,,Price Mechanism Questions — AQA A-Level Economics | Economics Academy,69,"Seven free multiple-choice questions on the price mechanism for AQA A-Level Economics: the rationing, incentive and signalling functions, with worked answers.",158,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-1-how-markets-and-prices-allocate-resources.html,Price Mechanism Questions — AQA A-Level Economics | Economics Academy,1,1.8.1 The Price Mechanism — Practice Questions,1403,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-10-government-failure.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-10-government-failure.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-10-government-failure.html,True,,Government Failure Questions — AQA A-Level Economics | Economics Academy,72,"Seven free multiple-choice questions on government failure for AQA A-Level Economics: distorted price signals, unintended consequences and information failure.",159,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-10-government-failure.html,Government Failure Questions — AQA A-Level Economics | Economics Academy,1,1.8.10 Government Failure — Practice Questions,1525,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,True,,Market Failure Questions — AQA A-Level Economics | Economics Academy,68,"Six free multiple-choice questions on market failure for AQA A-Level Economics: partial and complete failure and the main types, with worked answers.",149,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-2-the-meaning-of-market-failure.html,Market Failure Questions — AQA A-Level Economics | Economics Academy,1,1.8.2 The Meaning of Market Failure — Practice Questions,1201,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,True,,Public Goods Questions — AQA A-Level Economics | Economics Academy,66,"Eight free multiple-choice questions on public goods for AQA A-Level Economics: non-excludability, non-rivalry, the free rider problem and quasi-public goods.",158,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-3-public-goods-private-goods-and-quasi-public-goods.html,Public Goods Questions — AQA A-Level Economics | Economics Academy,1,1.8.3 Public and Private Goods — Practice Questions,1694,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,True,,Externalities Questions — AQA A-Level Economics | Economics Academy,67,"Ten free multiple-choice questions on externalities for AQA A-Level Economics: private and social costs and benefits, welfare loss and the socially optimal output.",163,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-4-positive-and-negative-externalities-in-consumption-and-production.html,Externalities Questions — AQA A-Level Economics | Economics Academy,1,1.8.4 Externalities — Practice Questions,2232,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,True,,Merit and Demerit Goods Questions — AQA A-Level Economics | Economics Academy,77,"Seven free multiple-choice questions on merit and demerit goods for AQA A-Level Economics: under-provision, over-provision and imperfect information.",149,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-5-merit-and-demerit-goods.html,Merit and Demerit Goods Questions — AQA A-Level Economics | Economics Academy,1,1.8.5 Merit and Demerit Goods — Practice Questions,1519,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-6-market-imperfections.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-6-market-imperfections.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-6-market-imperfections.html,True,,Market Imperfections Questions — AQA A-Level Economics | Economics Academy,74,"Six free multiple-choice questions on market imperfections for AQA A-Level Economics: asymmetric information, monopoly power and factor immobility.",147,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-6-market-imperfections.html,Market Imperfections Questions — AQA A-Level Economics | Economics Academy,1,1.8.6 Market Imperfections — Practice Questions,1277,8,2,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-7-competition-policy.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-7-competition-policy.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-7-competition-policy.html,True,,Competition Policy Questions — AQA A-Level Economics | Economics Academy,72,"Seven free multiple-choice questions on competition policy for AQA A-Level Economics: the CMA, anti-competitive behaviour and the costs and benefits.",149,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-7-competition-policy.html,Competition Policy Questions — AQA A-Level Economics | Economics Academy,1,1.8.7 Competition Policy — Practice Questions,1422,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,True,,Privatisation and Regulation Questions — AQA A-Level Economics | Economics Academy,82,"Seven free multiple-choice questions on privatisation and regulation for AQA A-Level Economics, including regulatory capture, with full worked answers.",151,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-8-public-ownership-privatisation-regulation-and-deregulation-of-markets.html,Privatisation and Regulation Questions — AQA A-Level Economics | Economics Academy,1,1.8.8 Privatisation and Regulation — Practice Questions,1508,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,True,,Government Intervention Questions — AQA A-Level Economics | Economics Academy,77,"Nine free multiple-choice questions on government intervention for AQA A-Level Economics: indirect taxes, subsidies, price controls and tradable permits.",153,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/1-8-9-government-intervention-in-markets.html,Government Intervention Questions — AQA A-Level Economics | Economics Academy,1,1.8.9 Government Intervention — Practice Questions,1990,8,3,2,True,
https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/index.html,200,,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/index.html,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/index.html,True,,AQA Microeconomics Practice Questions — AQA A-Level Economics | Economics Academy,81,"Free AQA A-Level Economics multiple-choice questions on individuals, firms, markets and market failure. 401 questions across 54 topics, each with a worked answer.",162,https://economicsacademy.co.uk/practice-questions/aqa-a2-micro/index.html,AQA Microeconomics Practice Questions — AQA A-Level Economics | Economics Academy,1,AQA Microeconomics Practice Questions,562,59,110,2,True,
https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/,200,,https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/,https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/index.html,False,,Edexcel Theme 1 Practice Questions — Edexcel A-Level Economics | Economics Academy,82,"Free Edexcel A-Level Economics multiple-choice questions on introduction to markets and market failure. 166 questions across 22 topics, each with a worked answer.",162,https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/index.html,Edexcel Theme 1 Practice Questions — Edexcel A-Level Economics | Economics Academy,1,Edexcel Theme 1 Practice Questions,301,27,0,2,False,
https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,200,,https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,True,,Economic Models and Ceteris Paribus Questions — Edexcel A-Level Economics | Economics Academy,93,"Six free multiple-choice questions on economics as a social science for Edexcel A-Level Economics: models, assumptions, ceteris paribus and testing theories.",157,https://economicsacademy.co.uk/practice-questions/edexcel-theme-1/1-1-1-economics-as-a-social-science.html,Economic Models and Ceteris Paribus Questions — Edexcel A-Level Economics | Economics Academy,1,1.1.1 Economics as a Social Science — Practice Questions,1541,8,2,2,True,
